zip_code,base_year,city,county,current_home_value,home_value_1yr_growth_pct,home_value_3yr_growth_pct,median_household_income,median_gross_rent,population,population_growth_pct,unemployment_rate,bachelor_degree_pct,mortgage_rate,price_to_income_ratio,price_to_rent_ratio,housing_units,zori_rent,zori_rent_available,inventory_per_1k_housing_units,new_listings_per_1k_housing_units,price_cut_pct,list_to_value_ratio,listings_available,is_growth_outlier,is_value_outlier,future_5yr_home_value,future_5yr_growth_pct
91206,2016,Glendale,Los Angeles County,599160.6572080128,8.55274555251233,13.535904620566598,53911.0,1365.0,34247.0,4.814225377976378,9.516432444395264,43.2371488629849,3.6540384615384616,11.113885055146682,36.57879470134388,13758.0,,0,,,,,0,0,0,992081.1392142674,65.57848504893455
91604,2016,Los Angeles,Los Angeles County,869239.2940055815,6.609256625964477,9.014046237571915,94583.0,1724.0,30386.0,12.09650643745157,10.146336471551372,63.50907519446846,3.6540384615384616,9.190227567380836,42.016593871112796,15307.0,2099.6578807442693,1,,,,,0,0,0,1542890.2360162607,77.49890584287755
94526,2016,Danville,Contra Costa County,1122993.061979803,2.4461071200821527,23.50239651157122,138287.0,2350.0,32284.0,2.022500316015674,5.758509870794255,65.5183171405651,3.6540384615384616,8.12074209419398,39.822449006376,12388.0,,0,,,,,0,0,0,1726185.612494462,53.712936520840884
90803,2016,Long Beach,Los Angeles County,755457.6918167872,5.307320123935155,5.093574828599756,78406.0,1418.0,31680.0,3.2931203130094566,6.726053448103293,59.22052865136022,3.6540384615384616,9.635202558691773,44.39690243399079,18110.0,1628.3571098066143,1,,,,,0,0,0,1162153.9730946464,53.83442192504548
93101,2016,Santa Barbara,Santa Barbara County,925088.0689613816,4.1772453725829495,23.25716709161576,53730.0,1406.0,32157.0,1.9465491551215797,5.686931045307104,33.589289230163416,3.6540384615384616,17.217347272685306,54.829781232893644,13539.0,2010.6848540726364,1,,,,,0,0,0,1301843.7562830106,40.72646702109364
91792,2016,West Covina,Los Angeles County,430800.7477138969,5.6902034812724045,10.793689682425068,67843.0,1539.0,29493.0,-3.491492146596864,10.542578173278953,31.69559674414043,3.6540384615384616,6.349966064500345,23.326876094536328,9133.0,,0,,,,,0,0,0,695354.3621744559,61.40973892558193
94131,2016,San Francisco,San Francisco County,1412346.5564091597,-1.9300346684210878,33.24291106142934,111083.0,1911.0,28350.0,2.2801067898116756,5.2818289318092235,70.72821846553965,3.6540384615384616,12.714335734623297,61.58845963758763,13783.0,,0,,,,,0,0,1,1760066.6947097273,24.620029462502014
91324,2016,Los Angeles,Los Angeles County,511033.98777279345,5.378366618491892,10.22585144406143,63368.0,1535.0,29689.0,10.561203589915458,5.925631338238219,37.73643251043653,3.6540384615384616,8.064543425274483,27.743430389402466,10339.0,,0,,,,,0,0,0,856375.5917358577,67.57703249213311
92673,2016,San Clemente,Orange County,820510.5249297693,3.0848121130090833,8.079321685517327,136776.0,2175.0,30553.0,9.422677458634766,3.971372438955936,52.29657145725616,3.6540384615384616,5.998936399147287,31.437184863209552,11060.0,,0,,,,,0,0,0,1299605.6837613147,58.389885842421464
95682,2016,Shingle Springs,El Dorado County,435510.33012700983,7.01911233029624,20.968416807423786,77993.0,1135.0,30033.0,3.7839518971594543,9.08769198103192,32.352801406643536,3.6540384615384616,5.583966896093365,31.975795163510266,11645.0,,0,,,,,0,0,0,644438.6223676762,47.97321160665366
95961,2016,Olivehurst,Yuba County,243624.45687212909,11.682990054905096,37.42730304301032,48416.0,916.0,27141.0,6.218691296180334,14.517024426350853,11.251619270865461,3.6540384615384616,5.031899720590902,22.163797022573608,9226.0,,0,,,,,0,0,0,435365.4934730128,78.7035255255685
92604,2016,Irvine,Orange County,646249.9354170067,4.508537216090813,8.025672248335681,94201.0,1968.0,28580.0,7.246050508461854,6.485313072383149,59.985639552774636,3.6540384615384616,6.860329884152044,27.364919352007398,10403.0,2067.466080960557,1,,,,,0,0,0,945168.8054853712,46.25437523262275
95824,2016,Sacramento,Sacramento County,206644.7870515707,20.43664354686261,56.33003143774404,29747.0,921.0,30225.0,-2.8041290156606724,16.795744347962138,7.113133218665039,3.6540384615384616,6.946743774214902,18.69750154284932,9653.0,,0,,,,,0,0,0,354175.8039911524,71.39353430810891
92124,2016,San Diego,San Diego County,582731.0599002911,4.376795176311932,13.663315486273309,82037.0,2106.0,31061.0,-0.953443877551019,6.181527969237466,47.32726243761897,3.6540384615384616,7.103271205679037,23.058367359144157,11550.0,,0,,,,,0,0,0,876993.7914096205,50.497176443568925
91303,2016,Los Angeles,Los Angeles County,379842.5411650808,7.347280596759309,15.695529486386462,48238.0,1287.0,29668.0,12.771780447012326,6.746810598626104,24.1848551150008,3.6540384615384616,7.874342658590339,24.594829135268117,10333.0,,0,,,,,0,0,0,658223.8473008543,73.28860671632566
91731,2016,El Monte,Los Angeles County,422488.07370029343,6.522374055359181,11.016614105592026,34554.0,1034.0,30179.0,3.0738754738891316,10.307131702238417,11.0518444666002,3.6540384615384616,12.226893375594532,34.049651329810885,9128.0,,0,,,,,0,0,0,672813.2596815923,59.250237240750096
90005,2016,Los Angeles,Los Angeles County,718803.8627129487,4.809863743056586,15.19538374576792,31485.0,988.0,39338.0,-4.468405459225799,10.030644395528508,27.820301881393515,3.6540384615384616,22.830041693280887,60.62785616674668,17075.0,,0,,,,,0,0,0,1043942.7047682648,45.23331870089837
93561,2016,Tehachapi,Kern County,245637.09448385195,6.48929669702063,24.386193335359675,63996.0,888.0,34182.0,-3.8264588374317676,8.198176389897522,16.56861120318197,3.6540384615384616,3.838319496278704,23.05152913699812,13053.0,,0,,,,,0,0,0,380237.1930047176,54.796324147904365
94580,2016,San Lorenzo,Alameda County,539841.1926602148,7.892031210657491,37.44408337701388,80188.0,1540.0,29167.0,2.592332043615908,8.691106319022413,23.716081557565538,3.6540384615384616,6.732194251761047,29.212185750011624,9132.0,,0,,,,,0,0,0,819075.531484682,51.725274510539606
92405,2016,San Bernardino,San Bernardino County,187820.3347855725,10.107494466715883,30.536526620825445,37141.0,919.0,29897.0,-3.8063063063063063,16.6129279901735,9.664185664888942,3.6540384615384616,5.056954168858471,17.031223683856773,9080.0,,0,,,,,0,1,0,377302.78846283926,100.88495151155593
94132,2016,San Francisco,San Francisco County,1076646.1702293048,1.643210247432192,34.48514114325336,68711.0,1899.0,31289.0,3.243582128951372,11.690861494526416,49.17474726635032,3.6540384615384616,15.669196638519375,47.24618967128773,10895.0,,0,,,,,0,0,0,1452731.970448057,34.931234663534184
94589,2016,Vallejo,Solano County,325066.4623514197,14.006395178768116,62.02228746515019,57316.0,1390.0,30593.0,-1.1885920997383836,13.880295897780767,18.90223151344256,3.6540384615384616,5.671478511260724,19.48839702346641,10104.0,,0,,,,,0,0,0,517356.14749568864,59.153960009688824
95204,2016,Stockton,San Joaquin County,222490.3279879703,15.01991662037845,49.25645992720202,44306.0,928.0,28124.0,-4.1510462817803795,13.632890111569617,19.318302669360843,3.6540384615384616,5.021674897033591,19.97937571731055,12313.0,,0,,,,,0,0,0,375417.392022209,68.73425259299688
94043,2016,Mountain View,Santa Clara County,1100992.3730329073,-4.2729967972351846,36.702253206079895,105030.0,1911.0,29689.0,10.20415738678544,5.303193785066897,62.229670783782545,3.6540384615384616,10.482646606045009,48.01117970665041,13441.0,,0,,,,,0,0,0,1589838.5397661014,44.40050437284757
90061,2016,Los Angeles,Los Angeles County,303190.4039820439,9.343032245178474,30.35779719271783,36094.0,1097.0,27203.0,0.9312852478480238,12.291077397788634,8.217103187125275,3.6540384615384616,8.400022274672907,23.03178395488027,7667.0,,0,,,,,0,0,0,582757.7513283329,92.20850781373875
93662,2016,Selma,Fresno County,197787.72919400284,7.905013364686941,26.80657763794887,41313.0,854.0,30169.0,1.5415166100097633,10.711763321039001,10.077345589059522,3.6540384615384616,4.787542158497394,19.30012970277155,9010.0,,0,,,,,0,0,0,300069.87785790785,51.713091141048565
92110,2016,San Diego,San Diego County,558997.8817708,6.356654686157337,19.698013420139084,61310.0,1414.0,28508.0,6.879616091178353,5.579928708527556,44.15116976604679,3.6540384615384616,9.117564537119556,32.94424102845356,11991.0,1731.6986567698757,1,,,,,0,0,0,850150.0334092607,52.084660985860175
94070,2016,San Carlos,San Mateo County,1556807.4370253887,0.6668359088320086,37.46830921289377,135030.0,1847.0,30370.0,4.5654868475416555,5.698430693955486,63.71151256211397,3.6540384615384616,11.529344864292296,70.24036442092532,12173.0,,0,,,,,0,0,1,2189238.0880927923,40.623563070574534
92107,2016,San Diego,San Diego County,891022.6370081423,5.320059407576139,19.867555226089053,73088.0,1396.0,29292.0,7.438380281690149,6.108045001061345,55.33949487554904,3.6540384615384616,12.191093435422262,53.18903038491776,14422.0,1694.7147567017068,1,,,,,0,0,0,1354267.4729366172,51.9902431978551
92116,2016,San Diego,San Diego County,658250.0744507331,5.615778285359019,21.18619356812481,60362.0,1153.0,32920.0,3.369234150783429,6.049543676662321,50.0,3.6540384615384616,10.905040827850852,47.575171613958744,17103.0,1504.209774752478,1,,,,,0,0,0,936028.641474368,42.199549655261805
93725,2016,Fresno,Fresno County,178074.57334475053,8.562953741435585,32.631362124989515,38098.0,886.0,26809.0,9.188286563760029,14.879186095803307,7.511456465431361,3.6540384615384616,4.674118676695641,16.74892525815938,7314.0,,0,,,,,0,0,0,304012.0900509913,70.72178489088783
90028,2016,Los Angeles,Los Angeles County,764169.1412235136,5.154952961465642,16.356029496537673,35729.0,1181.0,31122.0,13.443172705402052,10.906535488404778,42.66104806408545,3.6540384615384616,21.38792412951702,53.92105145522958,18400.0,2275.954227502631,1,,,,,0,0,0,1062963.281306417,39.10052421176064
91356,2016,Los Angeles,Los Angeles County,651841.7084401754,6.370209193648879,7.960802460511318,68817.0,1363.0,29728.0,-0.5918742685169676,6.47675180091683,46.72045691491773,3.6540384615384616,9.47210294607692,39.85336931035555,12350.0,1582.196803296892,1,,,,,0,0,0,1164412.1180692054,78.63418418799641
91354,2016,Santa Clarita,Los Angeles County,538591.1611170837,3.6659938068643205,11.49099108631595,116009.0,2153.0,30058.0,6.099541122485008,7.215784528656435,50.40743239736337,3.6540384615384616,4.642667044083509,20.846538207039934,10317.0,2130.0979033814247,1,,,,,0,0,0,799401.293367067,48.42451029256421
94598,2016,Walnut Creek,Contra Costa County,884027.9535502627,5.527658593654161,22.611477543107974,125089.0,1995.0,27175.0,3.8006111535523246,5.932731236374962,65.45509161910483,3.6540384615384616,7.067191787849153,36.926815102350155,10546.0,,0,,,,,0,0,0,1311468.1493571205,48.351434373794945
92316,2016,Bloomington,San Bernardino County,253066.9360545547,6.133877696530754,27.011677565988013,50310.0,1155.0,30231.0,-3.2050461065573743,12.595392625347692,7.910783936713727,3.6540384615384616,5.030151780054755,18.25879769513382,7836.0,,0,,,,,0,0,0,482526.68141555093,90.67156260647602
93105,2016,Santa Barbara,Santa Barbara County,1101192.8158944498,3.874048199886815,18.81218823730513,89127.0,1689.0,25808.0,5.291501774713403,4.984905382519696,57.86851070320842,3.6540384615384616,12.355322359043273,54.331597389700505,11569.0,,0,,,,,0,0,0,1596378.850944813,44.96814980109962
92227,2016,Brawley,Imperial County,203428.01333950972,5.0932170507365315,30.34736225042163,41611.0,777.0,27120.0,3.9917174738295147,20.387396233151833,11.76068588469185,3.6540384615384616,4.888803761974231,21.817676248338667,8772.0,,0,,,,,0,0,0,296946.4729144737,45.971278999262985
95829,2016,Sacramento,Sacramento County,371793.08151747705,8.236016288612191,26.670294035854415,80118.0,1532.0,26588.0,2.854932301740809,8.440959409594095,31.033440164479654,3.6540384615384616,4.640568680165219,20.223731588200447,8095.0,,0,,,,,0,0,0,589187.8466650377,58.47197700943272
94107,2016,San Francisco,San Francisco County,1112395.0399777312,-3.273065293907218,30.63002208721084,129152.0,2176.0,29384.0,8.089019679970576,5.900525177633612,69.24843423799582,3.6540384615384616,8.613068632136793,42.60091298934326,15380.0,3452.56441669301,1,,,,,0,1,0,1187904.7647406394,6.788031414129625
92653,2016,Laguna Hills,Orange County,651046.2191371851,4.809254964135712,8.567423461489954,94074.0,1875.0,29028.0,-1.1240547721234395,6.026866755415709,46.73041630445282,3.6540384615384616,6.9205754952184995,28.935387517208227,10073.0,,0,,,,,0,0,0,977043.9755244252,50.07290524154744
94062,2016,Emerald Lake Hills,San Mateo County,1931036.8684363149,0.6564074876965087,31.227799580870187,135808.0,1814.0,27099.0,2.8581188795262946,3.063135366506153,62.921461740359376,3.6540384615384616,14.218874207972394,88.7098892151927,10803.0,,0,,,,,0,0,1,2606422.199508826,34.975268577829596
91803,2016,Alhambra,Los Angeles County,513181.88360772113,5.621864290109246,7.637319258601538,57380.0,1203.0,29502.0,-2.3015531344173223,5.043685464654487,29.146280122547896,3.6540384615384616,8.943567159423512,35.54875890881969,10228.0,,0,,,,,0,0,0,815417.7570512864,58.89449395968855
93401,2016,San Luis Obispo,San Luis Obispo County,684644.1138947518,14.002191573324918,22.160455263761204,56617.0,1240.0,28684.0,3.8598015786805773,4.412522545735635,49.91489595343985,3.6540384615384616,12.092553718755,46.011029159593534,12910.0,,0,,,,,0,0,0,893901.7086370535,30.564433476524467
95966,2016,Oroville,Butte County,202357.1348328879,8.873218779111847,29.03197423368764,41678.0,912.0,30557.0,-2.383158163754273,11.472193790515183,12.188581736629125,3.6540384615384616,4.855250607823982,18.490235273472944,12881.0,,0,,,,,0,0,0,323427.9206120189,59.830253022269055
95212,2016,Stockton,San Joaquin County,333872.6290485114,9.048608363365961,29.864749865407614,77928.0,1503.0,26094.0,5.238959467634596,10.221396250808015,23.302964198639806,3.6540384615384616,4.284373127098236,18.511456478626712,7615.0,,0,,,,,0,0,0,547157.1270077126,63.88199552836396
95134,2016,San Jose,Santa Clara County,700386.0887855728,-0.7164769155303174,26.053390562474398,126515.0,2481.0,21010.0,35.83758970711839,4.293121854506634,71.62001377669233,3.6540384615384616,5.535992481409894,23.524992905601664,9628.0,,0,,,,,0,0,0,1050252.355068186,49.95334314667219
90041,2016,Los Angeles,Los Angeles County,665343.5675428334,8.479938319682944,14.375520686635813,68457.0,1295.0,28405.0,-1.566344387843499,7.911777906007565,44.48334500350105,3.6540384615384616,9.719145851305687,42.81490138628271,10021.0,,0,,,,,0,0,0,1185493.5754660235,78.17765637145114
92173,2016,San Diego,San Diego County,347172.7220039806,9.777254668752878,35.934112757937406,37166.0,1030.0,32416.0,15.54446622705401,16.27747252747253,8.812625781167249,3.6540384615384616,9.341137652800425,28.088407929124642,8228.0,,0,,,,,0,0,0,533174.7694787568,53.57622753340729
96150,2016,South Lake Tahoe,El Dorado County,426746.8897392959,6.370759240780566,24.131054653748585,51400.0,924.0,29001.0,-0.7019105663219838,10.889067623584731,27.50708079304882,3.6540384615384616,8.302468671970736,38.487273605636354,23740.0,,0,,,,,0,0,0,696037.7624018956,63.10318344138661
91316,2016,Los Angeles,Los Angeles County,537197.8571699349,6.765868582637968,9.024067104946699,66128.0,1459.0,29485.0,10.904235311818255,10.497630331753555,50.85724763913083,3.6540384615384616,8.123606598867877,30.68299389821424,12997.0,1995.1688056186497,1,,,,,0,0,0,898086.3615851346,67.17981086455409
90713,2016,Lakewood,Los Angeles County,498222.5412106924,7.0552376187644095,11.926854690809696,89171.0,1848.0,28833.0,5.445435927442954,6.191443359758894,28.340163934426226,3.6540384615384616,5.587270987324269,22.466745184464845,9631.0,,0,,,,,0,0,0,792193.0211666453,59.00384981410072
94549,2016,Lafayette,Contra Costa County,1344307.964601364,1.8125820541109006,21.249833743418158,147368.0,1792.0,29005.0,8.138841249720375,4.871794871794872,71.84104777496651,3.6540384615384616,9.122115822983035,62.51432127052474,11367.0,,0,,,,,0,0,1,1913813.2219339684,42.36419572962087
90302,2016,Inglewood,Los Angeles County,327235.16681626556,9.01335855922978,27.993612082961672,43494.0,1151.0,31064.0,1.090175404341176,14.814386492425118,25.112262521588946,3.6540384615384616,7.523685262709007,23.69209142892163,11511.0,,0,,,,,0,1,0,687056.8906002998,109.95814639508632
95032,2016,Los Gatos,Santa Clara County,1341209.7126723807,-6.656791531176198,15.989281861806393,124298.0,1905.0,26027.0,5.917063443616977,5.014227485964777,63.17569381072521,3.6540384615384616,10.790275890781675,58.670591105528466,10408.0,,0,,,,,0,0,1,2199749.1533944607,64.01231907360909
95603,2016,Auburn,Placer County,418552.3443014751,7.435973782907435,26.20066505230312,60299.0,1117.0,28826.0,2.9463233455947924,7.255687400801149,29.559020869001895,3.6540384615384616,6.941281684629515,31.22592840207961,12455.0,,0,,,,,0,0,0,614466.0773481497,46.80746284521149
94903,2016,San Rafael,Marin County,808198.681846246,3.7819863316707725,24.785914786321506,92552.0,1905.0,31219.0,7.4220631752804245,5.347723276541563,53.23675280605586,3.6540384615384616,8.732374036717154,35.35427304664243,12844.0,,0,,,,,0,0,0,1167164.6295100905,44.41555718005181
93280,2016,Wasco,Kern County,171331.34090985544,6.706371525057131,31.021181195983296,39505.0,689.0,27572.0,3.142301361663913,17.449956483899044,4.295973326493973,3.6540384615384616,4.336953320082406,20.722223138589193,6059.0,,0,,,,,0,0,0,255849.4278026414,49.33019635750966
95117,2016,San Jose,Santa Clara County,828909.5494366979,-4.448581781321625,25.801784757186464,71841.0,1624.0,30686.0,2.5464510092233716,7.8547441516307135,41.147120319330924,3.6540384615384616,11.538112629789365,42.53435701132481,11241.0,,0,,,,,0,0,0,1449525.7304910386,74.87139959674647
94002,2016,Belmont,San Mateo County,1455015.0665701276,2.315365996188845,39.69688492285379,119530.0,1782.0,27116.0,5.1129976353839535,4.981600109036391,58.11622200177518,3.6540384615384616,12.172802364010103,68.04223094697566,10684.0,,0,,,,,0,0,1,2051087.726310308,40.966768897128226
95815,2016,Sacramento,Sacramento County,193747.6915422942,17.980748504555866,53.50920249486031,29870.0,932.0,25206.0,-2.0251098068177376,17.894029725417752,13.919550982226381,3.6540384615384616,6.486363961911422,17.323649100705847,10057.0,,0,,,,,0,0,0,356642.85004478385,84.07592225011385
93004,2016,Ventura,Ventura County,557964.5645115928,5.812221142932983,20.087830200706257,76388.0,1588.0,30218.0,6.083903809022284,8.462575859743762,32.401786162259796,3.6540384615384616,7.304348386023889,29.28025632407603,10925.0,,0,,,,,0,0,0,757942.9469491482,35.840695835694135
92081,2016,Vista,San Diego County,515457.8924340829,5.751495225029557,21.684615568118847,60682.0,1560.0,28976.0,3.756221577684671,6.486712701401967,31.22908655046696,3.6540384615384616,8.494411727268101,27.535143826606994,10970.0,,0,,,,,0,0,0,767081.3645278836,48.815524175134904
90039,2016,Los Angeles,Los Angeles County,763956.5247415021,5.46904877463541,10.73259204731951,77361.0,1440.0,28436.0,-2.8227735629827055,7.198477245198132,47.37723466847703,3.6540384615384616,9.875215221384188,44.21044703365175,12478.0,,0,,,,,0,0,0,1305185.0850643988,70.84546604350695
90710,2016,Los Angeles,Los Angeles County,474291.1536803573,6.48003720707806,10.778919000622423,55176.0,1101.0,27914.0,0.8745302110436448,9.849567762575727,25.363176584525988,3.6540384615384616,8.595968422509014,35.8985129942747,9440.0,,0,,,,,0,0,0,771388.8646105571,62.640365232370556
95472,2016,Sebastopol,Sonoma County,828957.065552676,4.558772141607115,31.729731865611676,73050.0,1364.0,30260.0,3.918403791338987,6.551511412708205,43.29469852295075,3.6540384615384616,11.347803772110554,50.64498201079399,13774.0,,0,,,,,0,0,0,1104875.2449930648,33.284978306618406
92262,2016,Palm Springs,Riverside County,328156.5632211391,-5.790467025696,13.490505853203484,46162.0,958.0,27561.0,11.012204454827401,11.671714560094555,33.84423041303945,3.6540384615384616,7.108802981264657,28.54528211735726,19278.0,934.1062273372912,1,,,,,0,0,0,643739.3609488287,96.16836385351337
91746,2016,La Puente,Los Angeles County,392893.0248435356,6.357792652916028,14.854670178627693,61357.0,1317.0,31319.0,-1.1395202020202055,11.452550885540576,10.204487785461962,3.6540384615384616,6.403393660764634,24.860353381646142,6918.0,,0,,,,,0,0,0,665570.8243539715,69.40255547143556
95133,2016,San Jose,Santa Clara County,691165.2738853685,0.02080679741645053,28.696974179073507,73141.0,1465.0,27431.0,6.437218686947066,10.28542956794078,33.335112914419945,3.6540384615384616,9.449765164345148,39.315430823968626,8375.0,,0,,,,,0,0,0,1081872.9930116264,56.52884105850748
92120,2016,San Diego,San Diego County,575390.5104993987,5.837906485732636,18.918334779006575,85275.0,1548.0,28518.0,7.900113507377982,6.28698224852071,46.2033462033462,3.6540384615384616,6.747470073285238,30.97494134902017,11820.0,,0,,,,,0,0,0,851905.2337152123,48.05687931415801
93901,2016,Salinas,Monterey County,459163.063346172,8.344131942031098,32.276237194114984,55129.0,1120.0,27387.0,3.7032829717141835,6.7593517167217145,22.603308071029485,3.6540384615384616,8.32888431399394,34.163918403733035,10243.0,,0,,,,,0,0,0,683170.2097723744,48.785968277530856
92835,2016,Fullerton,Orange County,696842.7902913027,5.079304055279388,6.90193514125037,94332.0,1489.0,23464.0,1.5449863677673425,4.902723735408561,52.95207362256483,3.6540384615384616,7.387130457228753,38.99948456969458,8669.0,,0,,,,,0,0,0,1039523.177578037,49.17614016548595
94585,2016,Suisun City,Solano County,355877.9912217188,11.801742417970518,44.339324393205445,70491.0,1570.0,29501.0,2.224609307321801,8.323846514431125,18.638049814520404,3.6540384615384616,5.048559266029972,18.88948997992138,9338.0,,0,,,,,0,0,0,542142.8890370136,52.33953838388625
92614,2016,Irvine,Orange County,617648.7145500841,3.071090428091172,6.121318281880117,92438.0,1989.0,25930.0,9.94276022895908,5.531824006834686,63.99482506468669,3.6540384615384616,6.681761986954327,25.877690403472602,9920.0,2131.5723580615077,1,,,,,0,0,0,898160.8748556882,45.41613277863592
94306,2016,Palo Alto,Santa Clara County,2106903.2167065316,-11.977136298997493,24.457465721329207,119157.0,2160.0,27259.0,3.61093162035806,5.073742149460165,76.85872634110635,3.6540384615384616,17.681741036670374,81.28484632355446,11141.0,2857.2878192305866,1,,,,,0,0,1,3051568.6679923185,44.836679909885405
94704,2016,Berkeley,Alameda County,993259.8148224256,7.479066253171807,40.214639684094045,26173.0,1355.0,27006.0,18.06933939579416,9.926609669365211,66.28238910847607,3.6540384615384616,37.94978851573857,61.0860894724739,8914.0,,0,,,,,0,0,0,1317591.531269228,32.653260668235774
94607,2016,Oakland,Alameda County,585082.0434505566,12.780604869773748,64.83100735274796,35360.0,987.0,26089.0,14.702132336777307,10.803106962160621,34.71009975062344,3.6540384615384616,16.546437880389043,49.3990242697194,12250.0,,0,,,,,0,0,0,743337.7527838568,27.048464587970876
90405,2016,Santa Monica,Los Angeles County,1110245.47847808,6.94263639249999,11.239382435912715,83034.0,1589.0,28861.0,5.5246800731261425,7.449337710857014,66.93322670931627,3.6540384615384616,13.370974281355588,58.225586242819375,15509.0,2640.033442320154,1,,,,,0,0,0,1882024.811866416,69.5142964640836
95363,2016,Patterson,Stanislaus County,295420.12693497795,8.266302781405566,34.27047527988021,54440.0,1236.0,26291.0,4.184664156924911,13.987439849930675,10.548060163966174,3.6540384615384616,5.426526945903342,19.91775397350175,7658.0,,0,,,,,0,0,0,489199.49166052585,65.594503237147
90304,2016,Inglewood,Los Angeles County,369707.60866389313,6.441081299563112,17.781805916591065,38374.0,1021.0,27008.0,0.11120171991993999,11.177994513867723,6.716562358861862,3.6540384615384616,9.634325550213507,30.17528637478723,6899.0,,0,,,,,0,0,0,718611.39337226,94.37289807729132
91945,2016,Lemon Grove,San Diego County,426772.61839422194,7.717618274797333,30.674215677316052,59025.0,1197.0,26673.0,5.247997474647836,8.987926665672976,16.124375347029428,3.6540384615384616,7.230370493760643,29.711265552368555,8922.0,,0,,,,,0,0,0,640487.5007688259,50.07699021992771
90038,2016,Los Angeles,Los Angeles County,799947.3252398103,3.727038753155165,11.428820692993513,35739.0,1103.0,28155.0,-7.682470981703715,9.653977304488793,29.843959904929214,3.6540384615384616,22.383036045771014,60.437241254141,12821.0,2109.727323274015,1,,,,,0,0,0,1256212.1770622202,57.0368619815848
91740,2016,Glendora,Los Angeles County,469991.2761596686,7.110209599448303,16.299832698849002,68487.0,1383.0,26555.0,5.230830196156133,11.73488406769552,24.288946347769876,3.6540384615384616,6.862488883432894,28.319551467803603,8563.0,,0,,,,,0,0,0,730127.8892036503,55.34924289862913
94402,2016,San Mateo,San Mateo County,1549698.0189714709,0.37313738190589696,37.114454150419654,128163.0,1927.0,24517.0,4.737696514012302,3.4988107112713878,62.11115599930744,3.6540384615384616,12.091617853604168,67.01686641461126,9869.0,,0,,,,,0,0,1,2159628.270351336,39.35800678022894
95492,2016,Windsor,Sonoma County,592455.915354431,7.712901437094466,31.628179596550687,84178.0,1621.0,29515.0,5.114142241532815,7.216029894980994,28.143074581430742,3.6540384615384616,7.038132473501759,30.45732651421093,10375.0,,0,,,,,0,0,0,781588.1434276166,31.923426397057586
92868,2016,Orange,Orange County,453283.0150115792,8.7841140300561,18.127365544074593,61404.0,1591.0,27232.0,3.970678069639577,9.810055865921788,26.430123099203474,3.6540384615384616,7.381978617216781,23.74203933645397,7982.0,,0,,,,,0,0,0,731932.1328066905,61.47354049610554
90680,2016,Stanton,Orange County,400993.6201191668,6.326107859181129,16.284843838059395,50293.0,1310.0,30373.0,-0.5012120815042875,8.568075117370892,16.543912226342254,3.6540384615384616,7.973149744878349,25.508500007580587,9422.0,,0,,,,,0,0,0,644179.747606521,60.64588444451671
93035,2016,Oxnard,Ventura County,596994.0587807075,6.143335832149144,25.00465121469537,79748.0,1830.0,28258.0,0.3979251048106258,6.726711595389558,31.191981038909738,3.6540384615384616,7.486006655724376,27.18552180240016,12094.0,1587.0551448969998,1,,,,,0,0,0,851670.928000864,42.659866622509604
92629,2016,Dana Point,Orange County,794512.2568985202,5.149025763085868,9.71231323604731,84974.0,1813.0,26797.0,3.423388653029713,5.736486486486486,48.81965944272446,3.6540384615384616,9.35006304161885,36.51922489881045,13426.0,2278.8551456370446,1,,,,,0,0,0,1300509.3206866486,63.686501925514975
91010,2016,Duarte,Los Angeles County,446466.33662454254,5.696274182440875,13.342579682385436,63090.0,1415.0,26000.0,4.346430148091662,10.256599321633978,27.36178358292985,3.6540384615384616,7.076657736955818,26.293659400738665,8093.0,,0,,,,,0,0,0,697631.599247982,56.25625988340926
90017,2016,Los Angeles,Los Angeles County,666797.2223161691,2.375998755334696,24.46006021245022,25143.0,897.0,25772.0,15.048435337708144,7.009345794392523,26.84836530990377,3.6540384615384616,26.52019338647612,61.94697345932451,11360.0,,0,,,,,0,1,0,720620.6422589184,8.07193223687852
91755,2016,Monterey Park,Los Angeles County,509916.11912275665,5.108992525153111,7.366023396517951,48350.0,1279.0,27487.0,0.16398221703957105,8.689984792526612,27.54394299287411,3.6540384615384616,10.546351998402413,33.22361995848036,9163.0,,0,,,,,0,0,0,786305.9819174077,54.20300563750433
91030,2016,South Pasadena,Los Angeles County,856350.206998485,4.6880809333170514,6.744962061928073,84683.0,1464.0,25905.0,1.7278617710583255,6.12145297357596,61.61106233538192,3.6540384615384616,10.112421702094695,48.74488883188098,10863.0,1649.471146394549,1,,,,,0,0,0,1419179.6226467453,65.72421084838436
93704,2016,Fresno,Fresno County,208052.63178371903,3.5585455462699533,18.176009016138718,50054.0,883.0,27870.0,6.175473351365768,10.184572395029045,29.900627615062763,3.6540384615384616,4.156563547043573,19.635016212129013,11968.0,,0,,,,,0,0,0,332408.1261006777,59.77117100168785
91741,2016,Glendora,Los Angeles County,596272.2725887792,6.970241132473953,11.571594028561583,88612.0,1612.0,25780.0,0.440254022675024,8.486777297870727,42.39750908147379,3.6540384615384616,6.729023976309972,30.824662561454673,9101.0,,0,,,,,0,0,0,892313.3220313514,49.64863587523174
